product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type
PROD_002671,Music,44,521,1,18752,73,47,73,250463,Large,Heavy,Special Handling
PROD_002679,Toys,33,698,5,27630,66,15,45,44550,Large,Heavy,Special Handling
PROD_002707,Electronics,22,142,3,11100,80,24,14,26880,Large,Heavy,Special Handling
PROD_002721,Fashion,67,548,1,18601,84,37,67,208236,Large,Heavy,Special Handling
PROD_002725,Toys,23,203,4,8370,51,21,62,66402,Large,Heavy,Special Handling
PROD_002768,Fashion,42,382,6,29397,40,41,71,116440,Large,Heavy,Special Handling
PROD_002769,Food,26,468,4,8163,43,10,50,21500,Large,Heavy,Special Handling
PROD_002780,Sports,46,665,1,25095,60,40,30,72000,Large,Heavy,Special Handling
PROD_002792,Garden,25,618,5,13266,49,28,44,60368,Large,Heavy,Special Handling
PROD_002821,Furniture,26,424,1,3167,18,21,30,11340,Large,Heavy,Standard
PROD_002853,Food,69,468,2,27497,56,20,19,21280,Large,Heavy,Special Handling
PROD_002859,Beauty,48,847,2,12898,60,37,16,35520,Large,Heavy,Special Handling
PROD_002862,Electronics,64,838,6,29546,91,29,32,84448,Large,Heavy,Special Handling
PROD_002883,Toys,68,792,1,5936,43,30,45,58050,Large,Heavy,Special Handling
PROD_002891,Food,20,732,5,6953,67,9,57,34371,Large,Heavy,Special Handling
PROD_002946,Fashion,62,655,2,6169,75,9,21,14175,Large,Heavy,Special Handling
PROD_002954,Books,36,974,5,15501,36,33,77,91476,Large,Heavy,Special Handling
PROD_002958,Books,47,810,4,24792,17,49,20,16660,Large,Heavy,Special Handling
PROD_002965,Furniture,27,378,1,11746,67,34,17,38726,Large,Heavy,Special Handling
PROD_002990,Health,69,385,5,9321,22,40,10,8800,Medium,Heavy,Special Handling
PROD_002996,Toys,58,494,4,22381,65,46,42,125580,Large,Heavy,Special Handling
PROD_000027,Furniture,20,505,2,4235,55,7,37,14245,Large,Heavy,Standard
PROD_000044,Electronics,46,778,1,26221,89,8,29,20648,Large,Heavy,Special Handling
PROD_000059,Office,47,502,3,6128,65,33,38,81510,Large,Heavy,Special Handling
PROD_000061,Toys,34,927,2,16123,56,48,60,161280,Large,Heavy,Special Handling
PROD_000062,Toys,68,495,5,15476,62,21,77,100254,Large,Heavy,Special Handling
PROD_000077,Garden,66,259,6,1938,82,49,44,176792,Large,Medium,Standard
PROD_000094,Sports,24,456,4,12714,75,26,19,37050,Large,Heavy,Special Handling
PROD_000130,Garden,65,473,2,25669,68,44,35,104720,Large,Heavy,Special Handling
PROD_000151,Computers,46,965,6,29904,37,29,35,37555,Large,Heavy,Special Handling
PROD_000174,Furniture,38,694,5,8024,50,41,78,159900,Large,Heavy,Special Handling
PROD_000180,Automotive,24,942,2,19440,55,30,54,89100,Large,Heavy,Special Handling
PROD_000194,Electronics,64,928,3,16314,98,10,45,44100,Large,Heavy,Special Handling
PROD_000202,Books,45,949,3,17060,50,20,29,29000,Large,Heavy,Special Handling
PROD_000211,Furniture,34,856,4,29820,28,42,50,58800,Large,Heavy,Special Handling
PROD_000219,Sports,62,461,5,1056,45,15,61,41175,Large,Medium,Standard
PROD_000241,Fashion,35,361,2,15546,56,28,66,103488,Large,Heavy,Special Handling
PROD_000242,Books,49,289,5,20076,18,12,52,11232,Large,Heavy,Special Handling
PROD_000247,Toys,21,517,2,22491,84,12,69,69552,Large,Heavy,Special Handling
PROD_000257,Sports,55,606,5,20184,14,18,49,12348,Large,Heavy,Special Handling
PROD_000298,Fashion,54,562,2,4303,75,15,45,50625,Large,Heavy,Standard
PROD_000307,Books,35,196,4,6657,22,15,69,22770,Large,Heavy,Special Handling
PROD_000340,Home_appliances,64,386,2,26593,57,5,49,13965,Large,Heavy,Special Handling
PROD_000344,Computers,32,578,1,10583,49,45,27,59535,Large,Heavy,Special Handling
PROD_000348,Electronics,60,278,2,15837,58,50,58,168200,Large,Heavy,Special Handling
PROD_000357,Computers,59,360,6,1321,74,32,56,132608,Large,Medium,Standard
PROD_000382,Books,67,276,4,28757,48,37,19,33744,Large,Heavy,Special Handling
PROD_000386,Health,25,970,2,14494,80,41,58,190240,Large,Heavy,Special Handling
PROD_000396,Computers,47,277,6,13648,27,29,41,32103,Large,Heavy,Special Handling
PROD_000406,Automotive,37,856,1,26193,62,28,60,104160,Large,Heavy,Special Handling
PROD_000457,Home_appliances,62,356,2,26316,25,30,78,58500,Large,Heavy,Special Handling
PROD_000459,Garden,51,464,6,13276,31,46,58,82708,Large,Heavy,Special Handling
PROD_000461,Garden,37,608,5,26302,100,10,10,10000,Large,Heavy,Special Handling
PROD_000492,Toys,33,142,4,29534,75,37,53,147075,Large,Heavy,Special Handling
PROD_000495,Health,55,324,4,8908,45,41,51,94095,Large,Heavy,Special Handling
PROD_000506,Music,31,162,1,13076,34,7,20,4760,Medium,Heavy,Special Handling
PROD_000523,Home_appliances,25,262,4,6076,63,21,37,48951,Large,Heavy,Special Handling
PROD_000530,Computers,37,734,5,5927,76,48,41,149568,Large,Heavy,Special Handling
PROD_000536,Office,20,949,5,8804,88,8,72,50688,Large,Heavy,Special Handling
PROD_000561,Health,70,699,4,14687,61,48,41,120048,Large,Heavy,Special Handling
PROD_000587,Toys,37,161,1,3746,33,33,31,33759,Large,Heavy,Standard
PROD_000619,Food,34,879,6,20783,81,42,51,173502,Large,Heavy,Special Handling
PROD_000633,Automotive,70,566,2,5553,59,48,36,101952,Large,Heavy,Special Handling
PROD_000660,Furniture,32,946,6,2599,42,15,49,30870,Large,Heavy,Standard
PROD_000667,Office,51,469,3,12111,44,9,60,23760,Large,Heavy,Special Handling
PROD_000673,Electronics,56,481,5,16268,28,20,37,20720,Large,Heavy,Special Handling
PROD_000705,Computers,24,364,4,28486,52,31,11,17732,Large,Heavy,Special Handling
PROD_000713,Automotive,22,820,6,1921,65,24,68,106080,Large,Medium,Standard
PROD_000716,Garden,23,831,3,5868,92,20,25,46000,Large,Heavy,Special Handling
PROD_000728,Music,28,434,1,26932,13,36,21,9828,Medium,Heavy,Special Handling
PROD_000732,Toys,43,976,1,4412,51,19,75,72675,Large,Heavy,Standard
PROD_000764,Office,22,237,3,17442,54,32,52,89856,Large,Heavy,Special Handling
PROD_000767,Furniture,64,670,4,3647,85,15,63,80325,Large,Heavy,Standard
PROD_000804,Food,43,524,1,18860,45,8,59,21240,Large,Heavy,Special Handling
PROD_000817,Computers,38,121,1,9304,66,23,76,115368,Large,Heavy,Special Handling
PROD_000842,Office,57,670,5,6259,57,21,60,71820,Large,Heavy,Special Handling
PROD_000863,Books,49,544,3,589,41,14,38,21812,Large,Medium,Standard
PROD_000873,Automotive,63,775,6,1928,91,29,31,81809,Large,Medium,Standard
PROD_000900,Garden,37,799,2,28842,91,22,35,70070,Large,Heavy,Special Handling
PROD_000917,Electronics,69,209,1,3894,52,15,51,39780,Large,Heavy,Standard
PROD_000927,Office,39,876,3,15426,62,14,66,57288,Large,Heavy,Special Handling
PROD_000966,Health,50,918,4,3742,30,11,80,26400,Large,Heavy,Standard
PROD_000998,Home_appliances,43,572,2,14945,80,34,42,114240,Large,Heavy,Special Handling
PROD_001002,Food,58,564,2,17983,49,14,61,41846,Large,Heavy,Special Handling
PROD_001018,Garden,23,435,1,3101,14,41,10,5740,Medium,Heavy,Standard
PROD_001034,Health,43,633,3,20264,60,38,75,171000,Large,Heavy,Special Handling
PROD_001105,Sports,23,187,2,23640,16,19,41,12464,Large,Heavy,Special Handling
PROD_001109,Food,63,117,1,12092,37,18,68,45288,Large,Heavy,Special Handling
PROD_001118,Home_appliances,23,564,6,25450,77,46,74,262108,Large,Heavy,Special Handling
PROD_001139,Automotive,23,669,5,21226,77,50,18,69300,Large,Heavy,Special Handling
PROD_001142,Home_appliances,24,786,2,6397,51,30,36,55080,Large,Heavy,Special Handling
PROD_001168,Food,65,600,2,13088,82,45,34,125460,Large,Heavy,Special Handling
PROD_001193,Music,53,743,3,18514,44,17,70,52360,Large,Heavy,Special Handling
PROD_001237,Food,26,557,5,8994,73,35,54,137970,Large,Heavy,Special Handling
PROD_001251,Electronics,34,929,2,23609,70,49,16,54880,Large,Heavy,Special Handling
PROD_001277,Automotive,41,710,3,336,35,40,54,75600,Large,Light,Standard
PROD_001296,Furniture,54,918,3,24353,67,33,21,46431,Large,Heavy,Special Handling
PROD_001299,Automotive,33,615,1,13045,30,25,17,12750,Large,Heavy,Special Handling
PROD_001308,Garden,67,183,4,2756,33,16,24,12672,Large,Heavy,Standard
PROD_001325,Automotive,34,312,2,2532,34,22,55,41140,Large,Heavy,Standard
PROD_001327,Music,33,589,6,2493,70,36,56,141120,Large,Heavy,Standard
PROD_001337,Health,38,935,6,11268,86,32,74,203648,Large,Heavy,Special Handling
PROD_001345,Beauty,47,677,3,8738,45,41,55,101475,Large,Heavy,Special Handling
PROD_001346,Electronics,45,111,5,22385,52,37,14,26936,Large,Heavy,Special Handling
PROD_001359,Beauty,45,997,5,19580,90,48,62,267840,Large,Heavy,Special Handling
PROD_001413,Home_appliances,27,694,2,28238,74,31,78,178932,Large,Heavy,Special Handling
PROD_001434,Toys,21,133,1,2557,20,19,23,8740,Medium,Heavy,Standard
PROD_001443,Health,32,569,2,14267,49,19,32,29792,Large,Heavy,Special Handling
PROD_001448,Music,49,792,4,6837,90,16,62,89280,Large,Heavy,Special Handling
PROD_001458,Music,60,928,6,7918,45,33,42,62370,Large,Heavy,Special Handling
PROD_001459,Music,40,763,1,23591,91,13,42,49686,Large,Heavy,Special Handling
PROD_001472,Beauty,64,907,4,28403,65,7,41,18655,Large,Heavy,Special Handling
PROD_001473,Sports,28,597,2,27043,83,44,70,255640,Large,Heavy,Special Handling
PROD_001486,Beauty,43,712,6,19375,76,24,23,41952,Large,Heavy,Special Handling
PROD_001502,Music,61,138,2,19991,86,47,61,246562,Large,Heavy,Special Handling
PROD_001543,Food,62,319,2,12322,94,35,63,207270,Large,Heavy,Special Handling
PROD_001545,Beauty,67,694,1,1082,74,31,16,36704,Large,Medium,Standard
PROD_001546,Beauty,32,181,4,3009,57,26,70,103740,Large,Heavy,Standard
PROD_001594,Toys,49,958,6,25610,47,42,62,122388,Large,Heavy,Special Handling
PROD_001607,Books,60,584,6,1982,28,34,50,47600,Large,Medium,Standard
PROD_001666,Garden,45,643,2,16995,71,28,39,77532,Large,Heavy,Special Handling
PROD_001667,Sports,41,963,3,5930,64,49,31,97216,Large,Heavy,Special Handling
PROD_001674,Toys,40,593,6,21732,73,35,20,51100,Large,Heavy,Special Handling
PROD_001682,Health,53,649,3,10733,12,30,44,15840,Large,Heavy,Special Handling
PROD_001683,Sports,69,693,6,9032,44,11,17,8228,Medium,Heavy,Special Handling
PROD_001690,Fashion,25,432,6,16467,14,17,48,11424,Large,Heavy,Special Handling
PROD_001693,Beauty,46,266,1,29985,32,12,39,14976,Large,Heavy,Special Handling
PROD_001696,Health,48,352,6,9769,39,22,59,50622,Large,Heavy,Special Handling
PROD_001727,Sports,54,534,4,26309,15,33,70,34650,Large,Heavy,Special Handling
PROD_001735,Toys,38,166,4,24510,95,39,36,133380,Large,Heavy,Special Handling
PROD_001742,Automotive,35,172,1,23872,64,48,33,101376,Large,Heavy,Special Handling
PROD_001748,Home_appliances,69,172,2,18018,11,25,55,15125,Large,Heavy,Special Handling
PROD_001780,Health,68,714,5,19172,80,36,80,230400,Large,Heavy,Special Handling
PROD_001800,Garden,65,847,2,26283,23,7,14,2254,Medium,Heavy,Special Handling
PROD_001818,Music,43,199,5,25893,25,15,69,25875,Large,Heavy,Special Handling
PROD_001828,Office,68,474,2,18467,43,47,27,54567,Large,Heavy,Special Handling
PROD_001830,Garden,68,736,5,23542,88,24,44,92928,Large,Heavy,Special Handling
PROD_001841,Beauty,38,897,3,18630,59,21,41,50799,Large,Heavy,Special Handling
PROD_001842,Electronics,39,537,3,26535,16,8,65,8320,Medium,Heavy,Special Handling
PROD_001849,Electronics,25,873,4,2080,83,44,38,138776,Large,Heavy,Standard
PROD_001865,Fashion,21,458,1,4551,100,13,78,101400,Large,Heavy,Standard
PROD_001909,Home_appliances,36,352,4,18010,11,22,66,15972,Large,Heavy,Special Handling
PROD_001912,Health,57,282,4,29589,99,42,27,112266,Large,Heavy,Special Handling
PROD_001921,Toys,61,293,2,19377,75,25,65,121875,Large,Heavy,Special Handling
PROD_001940,Books,20,403,3,13786,80,42,39,131040,Large,Heavy,Special Handling
PROD_001941,Automotive,25,201,4,22566,49,28,66,90552,Large,Heavy,Special Handling
PROD_001946,Computers,31,172,4,12019,17,23,78,30498,Large,Heavy,Special Handling
PROD_001984,Beauty,37,104,3,25912,35,10,13,4550,Medium,Heavy,Special Handling
PROD_002015,Music,53,391,1,11050,47,31,35,50995,Large,Heavy,Special Handling
PROD_002020,Furniture,67,422,2,6074,82,30,44,108240,Large,Heavy,Special Handling
PROD_002022,Home_appliances,28,433,1,24097,43,26,55,61490,Large,Heavy,Special Handling
PROD_002036,Garden,56,748,3,6993,76,31,74,174344,Large,Heavy,Special Handling
PROD_002053,Automotive,24,923,2,21248,36,36,73,94608,Large,Heavy,Special Handling
PROD_002058,Sports,45,752,6,7205,96,9,47,40608,Large,Heavy,Special Handling
PROD_002072,Home_appliances,33,271,1,12566,95,48,11,50160,Large,Heavy,Special Handling
PROD_002104,Furniture,70,811,4,15328,66,31,19,38874,Large,Heavy,Special Handling
PROD_002152,Beauty,29,480,1,27968,69,44,60,182160,Large,Heavy,Special Handling
PROD_002156,Garden,50,328,4,5656,41,50,78,159900,Large,Heavy,Special Handling
PROD_002166,Food,42,885,5,20831,62,44,59,160952,Large,Heavy,Special Handling
PROD_002192,Garden,33,808,5,1445,46,11,18,9108,Medium,Medium,Standard
PROD_002202,Sports,42,890,6,23755,24,11,16,4224,Medium,Heavy,Special Handling
PROD_002203,Home_appliances,44,739,2,18915,50,28,36,50400,Large,Heavy,Special Handling
PROD_002207,Home_appliances,44,356,1,14261,27,32,11,9504,Medium,Heavy,Special Handling
PROD_002210,Computers,46,392,5,8117,42,47,27,53298,Large,Heavy,Special Handling
PROD_002214,Automotive,33,564,4,25279,24,15,57,20520,Large,Heavy,Special Handling
PROD_002230,Books,37,458,4,10704,32,36,54,62208,Large,Heavy,Special Handling
PROD_002245,Garden,23,366,6,6813,59,41,33,79827,Large,Heavy,Special Handling
PROD_002267,Electronics,34,602,3,7266,54,45,35,85050,Large,Heavy,Special Handling
PROD_002307,Beauty,35,964,4,24782,83,19,14,22078,Large,Heavy,Special Handling
PROD_002308,Food,58,382,1,7003,23,41,77,72611,Large,Heavy,Special Handling
PROD_002322,Office,20,284,4,24745,58,20,75,87000,Large,Heavy,Special Handling
PROD_002354,Automotive,32,225,5,5179,32,41,45,59040,Large,Heavy,Special Handling
PROD_002364,Garden,28,194,2,4941,56,8,77,34496,Large,Heavy,Standard
PROD_002371,Electronics,26,580,2,24486,60,14,75,63000,Large,Heavy,Special Handling
PROD_002373,Food,38,901,6,16471,46,41,20,37720,Large,Heavy,Special Handling
PROD_002392,Music,47,544,4,3189,42,39,53,86814,Large,Heavy,Standard
PROD_002398,Home_appliances,27,965,4,28704,60,40,10,24000,Large,Heavy,Special Handling
PROD_002419,Music,70,581,3,3492,28,5,23,3220,Medium,Heavy,Standard
PROD_002440,Computers,40,539,5,21042,45,18,14,11340,Large,Heavy,Special Handling
PROD_002442,Furniture,62,564,1,22298,64,41,22,57728,Large,Heavy,Special Handling
PROD_002454,Food,65,967,1,8979,49,5,10,2450,Medium,Heavy,Special Handling
PROD_002469,Computers,26,518,6,13103,73,34,55,136510,Large,Heavy,Special Handling
PROD_002506,Beauty,22,892,5,19796,94,21,41,80934,Large,Heavy,Special Handling
PROD_002512,Toys,22,666,6,3780,98,8,53,41552,Large,Heavy,Standard
PROD_002521,Music,31,498,1,28345,84,14,10,11760,Large,Heavy,Special Handling
PROD_002524,Toys,51,971,5,20800,22,18,12,4752,Medium,Heavy,Special Handling
PROD_002530,Computers,31,523,1,29348,37,47,56,97384,Large,Heavy,Special Handling
PROD_002543,Garden,21,530,2,18582,47,28,12,15792,Large,Heavy,Special Handling
PROD_002550,Garden,60,239,1,23444,22,10,17,3740,Medium,Heavy,Special Handling
PROD_002576,Health,70,238,1,1541,80,50,25,100000,Large,Medium,Standard
PROD_002585,Automotive,39,935,5,6600,15,27,24,9720,Medium,Heavy,Special Handling
PROD_002602,Music,44,374,6,13705,96,9,33,28512,Large,Heavy,Special Handling
PROD_002607,Books,45,322,1,2120,93,30,35,97650,Large,Heavy,Standard
PROD_002630,Beauty,46,383,6,11894,51,7,68,24276,Large,Heavy,Special Handling
PROD_002631,Garden,29,632,2,3465,11,12,80,10560,Large,Heavy,Standard
PROD_002648,Automotive,55,195,4,24721,48,36,39,67392,Large,Heavy,Special Handling
PROD_002656,Toys,44,934,1,25837,89,10,80,71200,Large,Heavy,Special Handling
PROD_002693,Computers,27,533,4,5404,35,39,60,81900,Large,Heavy,Special Handling
PROD_002697,Furniture,62,233,3,491,47,7,32,10528,Large,Light,Standard
PROD_002722,Sports,24,609,1,19432,74,12,60,53280,Large,Heavy,Special Handling
PROD_002724,Beauty,44,717,1,22361,33,40,22,29040,Large,Heavy,Special Handling
PROD_002740,Music,50,786,4,179,100,36,46,165600,Large,Light,Standard
PROD_002749,Furniture,30,582,1,5057,60,17,36,36720,Large,Heavy,Special Handling
PROD_002765,Books,37,653,1,5261,41,32,27,35424,Large,Heavy,Special Handling
PROD_002785,Furniture,20,747,2,21463,46,36,46,76176,Large,Heavy,Special Handling
PROD_002787,Music,53,730,2,2168,39,15,69,40365,Large,Heavy,Standard
PROD_002791,Food,63,966,3,16133,57,23,40,52440,Large,Heavy,Special Handling
PROD_002808,Furniture,67,356,1,11059,24,43,56,57792,Large,Heavy,Special Handling
PROD_002826,Food,42,587,6,26785,10,17,42,7140,Medium,Heavy,Special Handling
PROD_002849,Beauty,26,812,6,10674,91,22,46,92092,Large,Heavy,Special Handling
PROD_002867,Fashion,31,437,4,16026,73,13,54,51246,Large,Heavy,Special Handling
PROD_002868,Electronics,64,825,2,17109,54,32,25,43200,Large,Heavy,Special Handling
PROD_002872,Music,36,284,1,22258,49,14,11,7546,Medium,Heavy,Special Handling
PROD_002875,Home_appliances,41,151,6,10890,82,13,52,55432,Large,Heavy,Special Handling
PROD_002880,Garden,70,173,2,19203,29,10,40,11600,Large,Heavy,Special Handling
PROD_002882,Garden,33,151,1,1062,70,26,34,61880,Large,Medium,Standard
PROD_002889,Sports,50,732,2,4159,38,12,64,29184,Large,Heavy,Standard
PROD_002901,Food,40,159,2,23993,78,22,72,123552,Large,Heavy,Special Handling
PROD_002904,Computers,35,321,6,1191,67,6,58,23316,Large,Medium,Standard
PROD_002908,Automotive,35,601,2,23902,24,17,42,17136,Large,Heavy,Special Handling
PROD_002910,Electronics,69,320,4,18851,90,46,37,153180,Large,Heavy,Special Handling
PROD_002925,Fashion,66,503,6,16432,50,43,41,88150,Large,Heavy,Special Handling
PROD_002952,Garden,67,396,5,24395,74,36,12,31968,Large,Heavy,Special Handling
PROD_002961,Fashion,48,545,5,16360,11,38,55,22990,Large,Heavy,Special Handling
PROD_002972,Office,41,127,5,29541,53,18,11,10494,Large,Heavy,Special Handling
PROD_002983,Automotive,27,498,2,22393,64,42,52,139776,Large,Heavy,Special Handling
PROD_002984,Electronics,63,582,2,11342,87,16,54,75168,Large,Heavy,Special Handling
PROD_002994,Automotive,26,369,4,11805,85,27,22,50490,Large,Heavy,Special Handling
PROD_000001,Music,66,512,5,18964,11,25,52,14300,Large,Heavy,Special Handling
PROD_000057,Computers,41,315,5,4669,15,11,22,3630,Medium,Heavy,Standard
PROD_000092,Food,23,321,5,24143,75,41,14,43050,Large,Heavy,Special Handling
PROD_000100,Home_appliances,49,909,6,3465,61,43,77,201971,Large,Heavy,Standard
PROD_000124,Toys,67,774,4,27912,98,47,67,308602,Large,Heavy,Special Handling
PROD_000134,Health,60,700,1,2807,52,7,22,8008,Medium,Heavy,Standard
PROD_000145,Music,57,270,6,16420,95,13,47,58045,Large,Heavy,Special Handling
PROD_000159,Food,70,930,1,4698,27,48,64,82944,Large,Heavy,Standard
PROD_000170,Computers,45,276,5,5307,33,32,65,68640,Large,Heavy,Special Handling
PROD_000179,Fashion,69,496,3,15921,80,42,34,114240,Large,Heavy,Special Handling
PROD_000181,Health,25,647,5,14563,20,46,24,22080,Large,Heavy,Special Handling
PROD_000191,Electronics,70,610,6,6508,12,13,43,6708,Medium,Heavy,Special Handling
PROD_000225,Fashion,25,588,6,29652,48,27,55,71280,Large,Heavy,Special Handling
PROD_000235,Electronics,39,443,1,23439,52,44,79,180752,Large,Heavy,Special Handling
PROD_000264,Furniture,31,173,1,28652,50,11,41,22550,Large,Heavy,Special Handling
PROD_000266,Home_appliances,20,200,2,17644,94,40,31,116560,Large,Heavy,Special Handling
PROD_000273,Fashion,36,815,6,3367,16,35,11,6160,Medium,Heavy,Standard
PROD_000276,Home_appliances,33,569,1,17437,57,10,24,13680,Large,Heavy,Special Handling
PROD_000277,Computers,69,698,1,20488,43,46,48,94944,Large,Heavy,Special Handling
PROD_000297,Electronics,36,151,4,24440,97,14,22,29876,Large,Heavy,Special Handling
PROD_000326,Sports,26,421,4,7231,16,43,41,28208,Large,Heavy,Special Handling
PROD_000327,Electronics,69,920,4,19689,61,38,53,122854,Large,Heavy,Special Handling
PROD_000339,Home_appliances,38,879,5,28693,44,14,13,8008,Medium,Heavy,Special Handling
PROD_000347,Toys,44,427,5,8854,33,41,32,43296,Large,Heavy,Special Handling
PROD_000352,Music,59,912,2,25771,49,13,45,28665,Large,Heavy,Special Handling
PROD_000354,Garden,31,624,6,6254,44,31,34,46376,Large,Heavy,Special Handling
PROD_000371,Health,33,917,5,8642,67,11,53,39061,Large,Heavy,Special Handling
