order_id,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category
ORD_0017017,1,Credit_card,2,2999.66,Yes,Premium Value,Short Term EMI
ORD_0017026,1,Voucher,2,861.07,Yes,High Value,Short Term EMI
ORD_0017032,1,Credit_card,12,458.73,Yes,Medium Value,Long Term EMI
ORD_0017039,1,Credit_card,12,984.9,Yes,High Value,Long Term EMI
ORD_0017091,1,Debit_card,1,1146.63,No,Premium Value,Single Payment
ORD_0017107,1,Debit_card,2,1528.66,Yes,Premium Value,Short Term EMI
ORD_0017122,1,Boleto,6,2094.41,Yes,Premium Value,Medium Term EMI
ORD_0017126,1,Voucher,2,723.99,Yes,High Value,Short Term EMI
ORD_0017144,1,Credit_card,6,159.69,Yes,Medium Value,Medium Term EMI
ORD_0017157,1,Credit_card,1,1712.43,No,Premium Value,Single Payment
ORD_0017171,1,Credit_card,6,2316.1,Yes,Premium Value,Medium Term EMI
ORD_0017175,1,Boleto,1,462.06,No,Medium Value,Single Payment
ORD_0017178,1,Credit_card,2,948.72,Yes,High Value,Short Term EMI
ORD_0017229,2,Credit_card,1,81.32,No,Low Value,Single Payment
ORD_0017231,1,Credit_card,1,436.13,No,Medium Value,Single Payment
ORD_0017239,1,Debit_card,6,2740.34,Yes,Premium Value,Medium Term EMI
ORD_0017239,2,Voucher,1,48.89,No,Low Value,Single Payment
ORD_0017262,1,Debit_card,1,1735.64,No,Premium Value,Single Payment
ORD_0017316,1,Credit_card,6,962.6,Yes,High Value,Medium Term EMI
ORD_0017318,1,Credit_card,6,1398.57,Yes,Premium Value,Medium Term EMI
ORD_0017331,1,Debit_card,12,1949.8,Yes,Premium Value,Long Term EMI
ORD_0017354,1,Boleto,6,954.7,Yes,High Value,Medium Term EMI
ORD_0017366,1,Credit_card,1,1582.87,No,Premium Value,Single Payment
ORD_0017373,1,Credit_card,12,2537.41,Yes,Premium Value,Long Term EMI
ORD_0017389,2,Credit_card,12,89.19,Yes,Low Value,Long Term EMI
ORD_0017395,1,Boleto,2,2653.75,Yes,Premium Value,Short Term EMI
ORD_0017400,1,Debit_card,6,186.73,Yes,Medium Value,Medium Term EMI
ORD_0017413,1,Credit_card,1,1123.78,No,Premium Value,Single Payment
ORD_0017417,1,Debit_card,1,1090.44,No,Premium Value,Single Payment
ORD_0017420,2,Credit_card,12,86.56,Yes,Low Value,Long Term EMI
ORD_0017469,1,Debit_card,3,2459.17,Yes,Premium Value,Short Term EMI
ORD_0017501,1,Voucher,1,1337.69,No,Premium Value,Single Payment
ORD_0017504,1,Voucher,1,725.47,No,High Value,Single Payment
ORD_0017509,2,Credit_card,6,80.83,Yes,Low Value,Medium Term EMI
ORD_0017513,1,Credit_card,3,1825.93,Yes,Premium Value,Short Term EMI
ORD_0017535,1,Boleto,12,2238.53,Yes,Premium Value,Long Term EMI
ORD_0017557,1,Credit_card,2,1786.96,Yes,Premium Value,Short Term EMI
ORD_0017570,1,Credit_card,2,1665.28,Yes,Premium Value,Short Term EMI
ORD_0017596,2,Debit_card,1,14.04,No,Low Value,Single Payment
ORD_0017612,1,Boleto,2,1807.9,Yes,Premium Value,Short Term EMI
ORD_0017650,1,Boleto,1,2800.38,No,Premium Value,Single Payment
ORD_0017657,1,Credit_card,6,1924.44,Yes,Premium Value,Medium Term EMI
ORD_0017662,1,Boleto,6,2866.92,Yes,Premium Value,Medium Term EMI
ORD_0017708,1,Credit_card,1,1572.48,No,Premium Value,Single Payment
ORD_0017717,1,Boleto,6,760.21,Yes,High Value,Medium Term EMI
ORD_0017727,1,Credit_card,1,2999.67,No,Premium Value,Single Payment
ORD_0017732,1,Credit_card,12,2759.1,Yes,Premium Value,Long Term EMI
ORD_0017735,2,Credit_card,12,86.93,Yes,Low Value,Long Term EMI
ORD_0017743,1,Credit_card,12,2518.31,Yes,Premium Value,Long Term EMI
ORD_0017780,1,Debit_card,12,830.95,Yes,High Value,Long Term EMI
ORD_0017799,1,Credit_card,3,2205.85,Yes,Premium Value,Short Term EMI
ORD_0017837,1,Boleto,2,1362.78,Yes,Premium Value,Short Term EMI
ORD_0017843,1,Credit_card,1,146.3,No,Medium Value,Single Payment
ORD_0017846,1,Debit_card,6,1673.58,Yes,Premium Value,Medium Term EMI
ORD_0017847,1,Voucher,6,1631.3,Yes,Premium Value,Medium Term EMI
ORD_0017859,1,Voucher,2,1713.05,Yes,Premium Value,Short Term EMI
ORD_0017861,1,Credit_card,12,2969.08,Yes,Premium Value,Long Term EMI
ORD_0017875,1,Boleto,2,947.78,Yes,High Value,Short Term EMI
ORD_0017911,1,Debit_card,1,740.99,No,High Value,Single Payment
ORD_0017912,2,Debit_card,1,31.11,No,Low Value,Single Payment
ORD_0017933,1,Voucher,12,2150.82,Yes,Premium Value,Long Term EMI
ORD_0017953,1,Credit_card,3,2998.78,Yes,Premium Value,Short Term EMI
ORD_0017969,1,Voucher,2,1457.44,Yes,Premium Value,Short Term EMI
ORD_0017970,1,Credit_card,1,593.35,No,High Value,Single Payment
ORD_0017982,1,Credit_card,2,2765.68,Yes,Premium Value,Short Term EMI
ORD_0017990,1,Boleto,2,2265.29,Yes,Premium Value,Short Term EMI
ORD_0018019,1,Credit_card,2,1203.3,Yes,Premium Value,Short Term EMI
ORD_0018027,1,Credit_card,6,331.04,Yes,Medium Value,Medium Term EMI
ORD_0018046,1,Voucher,1,1545.06,No,Premium Value,Single Payment
ORD_0018050,2,Credit_card,1,53.78,No,Low Value,Single Payment
ORD_0018067,1,Boleto,1,101.59,No,Medium Value,Single Payment
ORD_0018084,1,Boleto,1,1120.83,No,Premium Value,Single Payment
ORD_0018089,1,Debit_card,1,342.96,No,Medium Value,Single Payment
ORD_0018106,1,Debit_card,3,2264.48,Yes,Premium Value,Short Term EMI
ORD_0018116,2,Credit_card,1,22.08,No,Low Value,Single Payment
ORD_0018118,1,Debit_card,12,1631.22,Yes,Premium Value,Long Term EMI
ORD_0018128,1,Credit_card,1,2815.6,No,Premium Value,Single Payment
ORD_0018131,1,Credit_card,1,1593.76,No,Premium Value,Single Payment
ORD_0018144,1,Credit_card,12,296.28,Yes,Medium Value,Long Term EMI
ORD_0018157,1,Credit_card,6,2884.05,Yes,Premium Value,Medium Term EMI
ORD_0018163,1,Credit_card,3,159.28,Yes,Medium Value,Short Term EMI
ORD_0018168,1,Boleto,12,1468.37,Yes,Premium Value,Long Term EMI
ORD_0018178,1,Credit_card,1,163.03,No,Medium Value,Single Payment
ORD_0018180,2,Credit_card,1,13.66,No,Low Value,Single Payment
ORD_0018191,1,Credit_card,2,2971.42,Yes,Premium Value,Short Term EMI
ORD_0018205,1,Debit_card,2,2469.13,Yes,Premium Value,Short Term EMI
ORD_0018213,1,Credit_card,6,2011.37,Yes,Premium Value,Medium Term EMI
ORD_0018220,1,Debit_card,1,1318.39,No,Premium Value,Single Payment
ORD_0018243,1,Credit_card,1,2290.83,No,Premium Value,Single Payment
ORD_0018249,1,Credit_card,12,293.54,Yes,Medium Value,Long Term EMI
ORD_0018257,1,Credit_card,6,487.5,Yes,Medium Value,Medium Term EMI
ORD_0018262,1,Debit_card,12,2490.58,Yes,Premium Value,Long Term EMI
ORD_0018274,1,Boleto,12,2761.7,Yes,Premium Value,Long Term EMI
ORD_0018288,1,Debit_card,1,981.18,No,High Value,Single Payment
ORD_0018292,1,Credit_card,2,732.61,Yes,High Value,Short Term EMI
ORD_0018305,1,Credit_card,1,280.9,No,Medium Value,Single Payment
ORD_0018310,1,Voucher,12,2838.07,Yes,Premium Value,Long Term EMI
ORD_0018312,1,Debit_card,1,877.09,No,High Value,Single Payment
ORD_0018314,1,Credit_card,6,2472.33,Yes,Premium Value,Medium Term EMI
ORD_0018347,1,Credit_card,3,605.53,Yes,High Value,Short Term EMI
ORD_0018354,1,Boleto,1,2079,No,Premium Value,Single Payment
ORD_0018371,1,Credit_card,3,2603.02,Yes,Premium Value,Short Term EMI
ORD_0018372,1,Voucher,1,2728.59,No,Premium Value,Single Payment
ORD_0018379,1,Credit_card,12,2280.59,Yes,Premium Value,Long Term EMI
ORD_0018383,1,Voucher,2,2795.34,Yes,Premium Value,Short Term EMI
ORD_0018386,1,Credit_card,6,2217.32,Yes,Premium Value,Medium Term EMI
ORD_0018410,1,Voucher,3,386.66,Yes,Medium Value,Short Term EMI
ORD_0018413,1,Debit_card,2,2923.53,Yes,Premium Value,Short Term EMI
ORD_0018418,1,Debit_card,1,1547.46,No,Premium Value,Single Payment
ORD_0018433,1,Credit_card,1,554.55,No,High Value,Single Payment
ORD_0018445,1,Boleto,1,1503.46,No,Premium Value,Single Payment
ORD_0018453,1,Credit_card,3,2824.9,Yes,Premium Value,Short Term EMI
ORD_0018465,1,Debit_card,1,993.92,No,High Value,Single Payment
ORD_0018502,1,Credit_card,1,2540.87,No,Premium Value,Single Payment
ORD_0018523,1,Debit_card,2,832.39,Yes,High Value,Short Term EMI
ORD_0018524,1,Credit_card,1,971.86,No,High Value,Single Payment
ORD_0018537,1,Credit_card,12,1457.64,Yes,Premium Value,Long Term EMI
ORD_0018543,1,Credit_card,2,2593.28,Yes,Premium Value,Short Term EMI
ORD_0018548,1,Credit_card,1,2186.43,No,Premium Value,Single Payment
ORD_0018550,1,Debit_card,12,2052.15,Yes,Premium Value,Long Term EMI
ORD_0018595,1,Credit_card,3,1008.07,Yes,Premium Value,Short Term EMI
ORD_0018597,1,Boleto,6,2569.24,Yes,Premium Value,Medium Term EMI
ORD_0018627,2,Credit_card,1,50.93,No,Low Value,Single Payment
ORD_0018640,1,Credit_card,2,1546.49,Yes,Premium Value,Short Term EMI
ORD_0018672,1,Boleto,1,2989.95,No,Premium Value,Single Payment
ORD_0018675,1,Voucher,3,2033.92,Yes,Premium Value,Short Term EMI
ORD_0018681,1,Voucher,1,2531.69,No,Premium Value,Single Payment
ORD_0018689,1,Boleto,6,1404.99,Yes,Premium Value,Medium Term EMI
ORD_0018693,1,Credit_card,3,2938.44,Yes,Premium Value,Short Term EMI
ORD_0018698,1,Voucher,3,1596.91,Yes,Premium Value,Short Term EMI
ORD_0018707,1,Credit_card,1,1023.55,No,Premium Value,Single Payment
ORD_0018729,1,Voucher,1,1826.72,No,Premium Value,Single Payment
ORD_0018740,1,Voucher,2,999.01,Yes,High Value,Short Term EMI
ORD_0018778,1,Credit_card,6,1279.92,Yes,Premium Value,Medium Term EMI
ORD_0018780,1,Voucher,12,1071.64,Yes,Premium Value,Long Term EMI
ORD_0018781,1,Debit_card,1,1825.44,No,Premium Value,Single Payment
ORD_0018795,1,Credit_card,1,75.97,No,Low Value,Single Payment
ORD_0018808,1,Credit_card,1,1134.01,No,Premium Value,Single Payment
ORD_0018818,1,Credit_card,1,301.49,No,Medium Value,Single Payment
ORD_0018823,1,Voucher,1,915.69,No,High Value,Single Payment
ORD_0018826,1,Credit_card,1,1345.72,No,Premium Value,Single Payment
ORD_0018832,1,Debit_card,6,2270.8,Yes,Premium Value,Medium Term EMI
ORD_0018834,1,Credit_card,1,1732.04,No,Premium Value,Single Payment
ORD_0018839,1,Debit_card,1,972.24,No,High Value,Single Payment
ORD_0018844,1,Credit_card,1,2961.3,No,Premium Value,Single Payment
ORD_0018873,1,Credit_card,12,1378.77,Yes,Premium Value,Long Term EMI
ORD_0018893,1,Voucher,1,1471.05,No,Premium Value,Single Payment
ORD_0018935,2,Credit_card,1,50.77,No,Low Value,Single Payment
ORD_0018936,1,Voucher,12,1134.98,Yes,Premium Value,Long Term EMI
ORD_0018950,1,Credit_card,1,631.05,No,High Value,Single Payment
ORD_0018999,1,Credit_card,2,2550.55,Yes,Premium Value,Short Term EMI
ORD_0019017,1,Voucher,1,927.83,No,High Value,Single Payment
ORD_0019053,1,Voucher,1,1921.47,No,Premium Value,Single Payment
ORD_0019061,1,Voucher,1,1630.32,No,Premium Value,Single Payment
ORD_0019073,2,Voucher,1,55.75,No,Low Value,Single Payment
ORD_0019090,1,Boleto,1,1635.84,No,Premium Value,Single Payment
ORD_0019098,1,Credit_card,1,1157.76,No,Premium Value,Single Payment
ORD_0019106,1,Credit_card,6,139.53,Yes,Medium Value,Medium Term EMI
ORD_0019109,1,Credit_card,12,435.26,Yes,Medium Value,Long Term EMI
ORD_0019118,1,Debit_card,1,143.85,No,Medium Value,Single Payment
ORD_0019126,1,Credit_card,2,2439.64,Yes,Premium Value,Short Term EMI
ORD_0019229,1,Credit_card,1,649.97,No,High Value,Single Payment
ORD_0019250,1,Voucher,1,848.5,No,High Value,Single Payment
ORD_0019252,1,Debit_card,1,1123.83,No,Premium Value,Single Payment
ORD_0019259,1,Boleto,6,1110.13,Yes,Premium Value,Medium Term EMI
ORD_0019263,1,Boleto,1,1023.19,No,Premium Value,Single Payment
ORD_0019269,1,Credit_card,3,1070.46,Yes,Premium Value,Short Term EMI
ORD_0019281,1,Credit_card,3,576.61,Yes,High Value,Short Term EMI
ORD_0019293,1,Debit_card,12,1909.02,Yes,Premium Value,Long Term EMI
ORD_0019300,1,Debit_card,12,2724.1,Yes,Premium Value,Long Term EMI
ORD_0019312,1,Credit_card,6,2663.67,Yes,Premium Value,Medium Term EMI
ORD_0019324,2,Credit_card,1,14.59,No,Low Value,Single Payment
ORD_0019328,1,Credit_card,1,691.75,No,High Value,Single Payment
ORD_0019346,1,Voucher,6,1862.03,Yes,Premium Value,Medium Term EMI
ORD_0019353,1,Voucher,12,2615.87,Yes,Premium Value,Long Term EMI
ORD_0019360,1,Credit_card,12,260.67,Yes,Medium Value,Long Term EMI
ORD_0019367,1,Credit_card,1,2688.57,No,Premium Value,Single Payment
ORD_0019412,1,Credit_card,12,2562.01,Yes,Premium Value,Long Term EMI
ORD_0019413,1,Credit_card,1,2125.95,No,Premium Value,Single Payment
ORD_0019421,2,Voucher,1,52.69,No,Low Value,Single Payment
ORD_0019426,1,Debit_card,1,2136.23,No,Premium Value,Single Payment
ORD_0019440,1,Credit_card,1,2717.35,No,Premium Value,Single Payment
ORD_0019442,1,Credit_card,12,1290.01,Yes,Premium Value,Long Term EMI
ORD_0019463,1,Voucher,12,316.14,Yes,Medium Value,Long Term EMI
ORD_0019474,2,Boleto,12,61.93,Yes,Low Value,Long Term EMI
ORD_0019476,2,Boleto,2,59.83,Yes,Low Value,Short Term EMI
ORD_0019487,2,Credit_card,3,32.32,Yes,Low Value,Short Term EMI
ORD_0019524,2,Credit_card,6,72.14,Yes,Low Value,Medium Term EMI
ORD_0019542,2,Credit_card,12,97.11,Yes,Low Value,Long Term EMI
ORD_0019582,1,Boleto,1,1701.51,No,Premium Value,Single Payment
ORD_0019609,1,Debit_card,6,2299.52,Yes,Premium Value,Medium Term EMI
ORD_0019622,2,Credit_card,6,17.15,Yes,Low Value,Medium Term EMI
ORD_0019631,1,Debit_card,2,1627.01,Yes,Premium Value,Short Term EMI
ORD_0019633,1,Credit_card,1,1729.97,No,Premium Value,Single Payment
ORD_0019637,1,Credit_card,3,848.55,Yes,High Value,Short Term EMI
ORD_0019658,1,Debit_card,3,2061.14,Yes,Premium Value,Short Term EMI
ORD_0019666,2,Credit_card,2,79.97,Yes,Low Value,Short Term EMI
ORD_0019673,1,Credit_card,1,2879.2,No,Premium Value,Single Payment
ORD_0019676,1,Voucher,12,642.42,Yes,High Value,Long Term EMI
ORD_0019681,1,Credit_card,2,1766.11,Yes,Premium Value,Short Term EMI
ORD_0019692,1,Debit_card,1,2897.75,No,Premium Value,Single Payment
ORD_0019703,1,Credit_card,1,2058.86,No,Premium Value,Single Payment
ORD_0019732,1,Credit_card,12,2089.94,Yes,Premium Value,Long Term EMI
ORD_0019736,1,Credit_card,12,428.01,Yes,Medium Value,Long Term EMI
ORD_0019749,1,Voucher,1,2043.83,No,Premium Value,Single Payment
ORD_0019750,1,Debit_card,1,1676.07,No,Premium Value,Single Payment
ORD_0019793,1,Debit_card,1,846.77,No,High Value,Single Payment
ORD_0019803,1,Credit_card,12,903.3,Yes,High Value,Long Term EMI
ORD_0019806,1,Boleto,3,1766.24,Yes,Premium Value,Short Term EMI
ORD_0019813,1,Boleto,1,177.05,No,Medium Value,Single Payment
ORD_0019832,1,Boleto,3,1024.62,Yes,Premium Value,Short Term EMI
ORD_0019843,1,Boleto,1,1123.07,No,Premium Value,Single Payment
ORD_0019857,1,Voucher,12,2217.16,Yes,Premium Value,Long Term EMI
ORD_0019868,1,Credit_card,6,533.54,Yes,High Value,Medium Term EMI
ORD_0019909,1,Debit_card,1,788.66,No,High Value,Single Payment
ORD_0019910,1,Credit_card,3,2459.19,Yes,Premium Value,Short Term EMI
ORD_0019913,1,Credit_card,6,1938.48,Yes,Premium Value,Medium Term EMI
ORD_0019931,1,Voucher,12,1695.99,Yes,Premium Value,Long Term EMI
ORD_0019932,1,Credit_card,1,37.18,No,Low Value,Single Payment
ORD_0019934,1,Boleto,3,944.67,Yes,High Value,Short Term EMI
ORD_0019935,1,Boleto,6,2493.05,Yes,Premium Value,Medium Term EMI
ORD_0019962,1,Credit_card,2,1308.66,Yes,Premium Value,Short Term EMI
ORD_0019971,1,Voucher,1,2679.69,No,Premium Value,Single Payment
ORD_0019982,1,Credit_card,3,2146.86,Yes,Premium Value,Short Term EMI
ORD_0019983,1,Credit_card,1,2809.06,No,Premium Value,Single Payment
ORD_0020002,1,Credit_card,1,623.44,No,High Value,Single Payment
ORD_0020004,1,Credit_card,3,259.69,Yes,Medium Value,Short Term EMI
ORD_0020040,2,Debit_card,1,54.22,No,Low Value,Single Payment
ORD_0020070,1,Credit_card,12,2472.01,Yes,Premium Value,Long Term EMI
ORD_0020098,1,Credit_card,12,2219.63,Yes,Premium Value,Long Term EMI
ORD_0020103,1,Credit_card,2,1206.69,Yes,Premium Value,Short Term EMI
ORD_0020105,1,Credit_card,3,1968.48,Yes,Premium Value,Short Term EMI
ORD_0020112,1,Voucher,2,175.01,Yes,Medium Value,Short Term EMI
ORD_0020162,2,Voucher,2,12.68,Yes,Low Value,Short Term EMI
ORD_0020170,2,Debit_card,2,30.07,Yes,Low Value,Short Term EMI
ORD_0020187,1,Boleto,3,2709.43,Yes,Premium Value,Short Term EMI
ORD_0020211,1,Boleto,2,1590.16,Yes,Premium Value,Short Term EMI
ORD_0020221,1,Credit_card,12,168.02,Yes,Medium Value,Long Term EMI
ORD_0020224,1,Credit_card,1,2538.82,No,Premium Value,Single Payment
ORD_0020224,2,Boleto,1,31.74,No,Low Value,Single Payment
ORD_0020265,1,Voucher,1,188.03,No,Medium Value,Single Payment
ORD_0020319,1,Boleto,2,1427.06,Yes,Premium Value,Short Term EMI
ORD_0020324,1,Credit_card,3,2010.22,Yes,Premium Value,Short Term EMI
ORD_0020329,2,Voucher,3,47.94,Yes,Low Value,Short Term EMI
ORD_0020343,1,Debit_card,1,827.25,No,High Value,Single Payment
ORD_0020347,1,Debit_card,1,2599.69,No,Premium Value,Single Payment
ORD_0020350,1,Credit_card,1,664.39,No,High Value,Single Payment
ORD_0020380,2,Credit_card,1,82.91,No,Low Value,Single Payment
ORD_0020389,1,Credit_card,2,2975.41,Yes,Premium Value,Short Term EMI
ORD_0020400,1,Credit_card,1,901.17,No,High Value,Single Payment
ORD_0020412,1,Credit_card,12,310.38,Yes,Medium Value,Long Term EMI
ORD_0020442,1,Credit_card,1,1998.3,No,Premium Value,Single Payment
ORD_0020444,1,Credit_card,1,1088.11,No,Premium Value,Single Payment
ORD_0020455,1,Boleto,1,1185.62,No,Premium Value,Single Payment
ORD_0020462,1,Credit_card,2,2611.91,Yes,Premium Value,Short Term EMI
ORD_0020502,1,Credit_card,6,1991.04,Yes,Premium Value,Medium Term EMI
ORD_0020507,1,Credit_card,12,2422.6,Yes,Premium Value,Long Term EMI
ORD_0020513,1,Voucher,12,1011.52,Yes,Premium Value,Long Term EMI
ORD_0020532,1,Debit_card,6,422.8,Yes,Medium Value,Medium Term EMI
ORD_0020533,1,Credit_card,1,222.66,No,Medium Value,Single Payment
ORD_0020540,1,Credit_card,1,1895.33,No,Premium Value,Single Payment
ORD_0020547,1,Credit_card,12,2475.93,Yes,Premium Value,Long Term EMI
ORD_0020566,1,Boleto,12,1748.74,Yes,Premium Value,Long Term EMI
ORD_0020574,1,Credit_card,6,45.55,Yes,Low Value,Medium Term EMI
ORD_0020614,1,Voucher,1,931.39,No,High Value,Single Payment
ORD_0020615,1,Credit_card,6,1051.79,Yes,Premium Value,Medium Term EMI
ORD_0020629,1,Credit_card,3,2096.84,Yes,Premium Value,Short Term EMI
ORD_0020647,1,Boleto,2,2768.23,Yes,Premium Value,Short Term EMI
ORD_0020659,1,Voucher,1,1384.4,No,Premium Value,Single Payment
ORD_0020661,1,Credit_card,6,2860.94,Yes,Premium Value,Medium Term EMI
ORD_0020667,1,Credit_card,3,1829.9,Yes,Premium Value,Short Term EMI
ORD_0020687,1,Boleto,1,2655.78,No,Premium Value,Single Payment
ORD_0020748,1,Debit_card,2,115.39,Yes,Medium Value,Short Term EMI
ORD_0020749,1,Credit_card,2,959.54,Yes,High Value,Short Term EMI
ORD_0020755,1,Credit_card,2,2359.87,Yes,Premium Value,Short Term EMI
ORD_0020759,1,Boleto,1,2848.04,No,Premium Value,Single Payment
ORD_0020769,1,Credit_card,1,1756.09,No,Premium Value,Single Payment
ORD_0020794,2,Credit_card,1,12.18,No,Low Value,Single Payment
ORD_0020807,1,Credit_card,1,2623.42,No,Premium Value,Single Payment
ORD_0020810,1,Credit_card,6,2901.28,Yes,Premium Value,Medium Term EMI
ORD_0020820,1,Credit_card,2,2205.74,Yes,Premium Value,Short Term EMI
ORD_0020843,1,Boleto,12,2912.41,Yes,Premium Value,Long Term EMI
ORD_0020850,2,Boleto,2,94.13,Yes,Low Value,Short Term EMI
ORD_0020926,2,Credit_card,1,96.77,No,Low Value,Single Payment
ORD_0020941,1,Credit_card,1,604.91,No,High Value,Single Payment
ORD_0020958,2,Credit_card,1,19.6,No,Low Value,Single Payment
ORD_0020964,1,Debit_card,1,2055.69,No,Premium Value,Single Payment
ORD_0020978,1,Credit_card,1,2378.44,No,Premium Value,Single Payment
ORD_0020984,1,Debit_card,6,1055.57,Yes,Premium Value,Medium Term EMI
ORD_0021012,1,Voucher,6,1469.25,Yes,Premium Value,Medium Term EMI
ORD_0021013,1,Credit_card,3,926.09,Yes,High Value,Short Term EMI
ORD_0021022,1,Voucher,1,1408.66,No,Premium Value,Single Payment
ORD_0021029,1,Credit_card,1,1251.78,No,Premium Value,Single Payment
ORD_0021033,1,Debit_card,3,2777.03,Yes,Premium Value,Short Term EMI
ORD_0021050,2,Debit_card,6,47.61,Yes,Low Value,Medium Term EMI
ORD_0021077,2,Credit_card,2,27.32,Yes,Low Value,Short Term EMI
ORD_0021088,1,Voucher,2,2505.13,Yes,Premium Value,Short Term EMI
ORD_0021102,2,Boleto,3,22.82,Yes,Low Value,Short Term EMI
ORD_0021105,1,Credit_card,1,2731.75,No,Premium Value,Single Payment
ORD_0021142,1,Boleto,6,2870.65,Yes,Premium Value,Medium Term EMI
ORD_0021143,1,Credit_card,1,1915.72,No,Premium Value,Single Payment
ORD_0021149,2,Debit_card,3,75.89,Yes,Low Value,Short Term EMI
ORD_0021190,1,Credit_card,1,2533.24,No,Premium Value,Single Payment
ORD_0021212,1,Credit_card,1,240.09,No,Medium Value,Single Payment
ORD_0021228,1,Voucher,1,1083.69,No,Premium Value,Single Payment
ORD_0021235,1,Boleto,1,1477.46,No,Premium Value,Single Payment
ORD_0021270,1,Credit_card,1,818.88,No,High Value,Single Payment
ORD_0021307,1,Debit_card,1,959.39,No,High Value,Single Payment
ORD_0021311,1,Credit_card,6,2917.04,Yes,Premium Value,Medium Term EMI
ORD_0021326,1,Credit_card,1,1339.81,No,Premium Value,Single Payment
ORD_0021333,1,Debit_card,12,1341.25,Yes,Premium Value,Long Term EMI
ORD_0021339,1,Debit_card,3,2647.23,Yes,Premium Value,Short Term EMI
ORD_0021346,2,Boleto,6,61.55,Yes,Low Value,Medium Term EMI
ORD_0021360,2,Voucher,1,78.85,No,Low Value,Single Payment
ORD_0021365,2,Credit_card,1,86.83,No,Low Value,Single Payment
ORD_0021383,1,Credit_card,6,2728.54,Yes,Premium Value,Medium Term EMI
ORD_0021400,1,Credit_card,6,1676.23,Yes,Premium Value,Medium Term EMI
ORD_0021415,1,Credit_card,3,1328.45,Yes,Premium Value,Short Term EMI
ORD_0021421,2,Debit_card,1,86.66,No,Low Value,Single Payment
ORD_0021453,1,Boleto,6,629,Yes,High Value,Medium Term EMI
ORD_0021456,1,Voucher,1,2240.01,No,Premium Value,Single Payment
ORD_0021476,1,Credit_card,2,1317.11,Yes,Premium Value,Short Term EMI
ORD_0021515,2,Credit_card,1,78.64,No,Low Value,Single Payment
ORD_0021542,1,Boleto,2,2197.85,Yes,Premium Value,Short Term EMI
ORD_0021546,1,Boleto,1,1884.46,No,Premium Value,Single Payment
ORD_0021575,1,Credit_card,1,2813.37,No,Premium Value,Single Payment
