order_id,product_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,purchase_date,purchase_year,purchase_month,purchase_month_name,purchase_day,purchase_day_name,purchase_week,purchase_quarter,purchase_hour,approval_time_hours,carrier_time_hours,delivery_time_days,estimated_delivery_days,delivery_delay_days,delivery_status,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_region,order_item_id,seller_id,shipping_limit_date,price,freight_value,gross_sales,shipping_cost,total_amount,shipping_percentage,shipping_category,price_category,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type,payment_sequential,payment_type,payment_installments,payment_value,is_installment,payment_value_category,installment_category,net_sales,shipping_amount,total_sales,profit,order_value_segment,delivery_performance
ORD_0002878,PROD_002277,CUST_003954,Delivered,2022-11-23T17:44:00.000Z,2022-11-24T06:44:00.000Z,2022-11-25T06:44:00.000Z,2022-12-01T17:44:00.000Z,2022-12-11T17:44:00.000Z,2022-11-23,2022,11,November,23,Wednesday,47,4,17,13,24,8,18,-10,On Time,UNIQ_003954,20013,Campo Grande,MS,Central-West,1,SELL_0085,2022-11-25T17:44:00.000Z,587.03,65.58,587.03,65.58,652.61,11.17,High,Premium,Furniture,46,959,3,4611,75,15,27,30375,Large,Heavy,Standard,1,Boleto,6,2774.71,Yes,Premium Value,Medium Term EMI,587.03,65.58,652.61,117.41,High,On Time
ORD_0002879,PROD_000137,CUST_012671,Processing,2022-07-26T07:14:00.000Z,2022-07-26T20:14:00.000Z,2022-07-29T20:14:00.000Z,null,2022-08-15T07:14:00.000Z,2022-07-26,2022,7,July,26,Tuesday,30,3,7,13,72,null,20,null,Pending,UNIQ_012671,92283,Cuiaba,MT,Central-West,1,SELL_0004,2022-07-29T07:14:00.000Z,588.52,39.7,588.52,39.7,628.22,6.75,Medium,Premium,Garden,36,964,4,29910,53,43,68,154972,Large,Heavy,Special Handling,1,Credit_card,1,875.75,No,High Value,Single Payment,588.52,39.7,628.22,117.7,High,Delayed
ORD_0002902,PROD_001503,CUST_001427,Invoiced,2022-08-18T13:06:00.000Z,2022-08-19T10:06:00.000Z,2022-08-21T10:06:00.000Z,null,2022-08-26T13:06:00.000Z,2022-08-18,2022,8,August,18,Thursday,33,3,13,21,48,null,8,null,Pending,UNIQ_001427,83919,Curitiba,PR,South,1,SELL_0218,2022-08-20T13:06:00.000Z,193.38,18.04,193.38,18.04,211.42,9.33,Low,Standard,Books,32,324,1,19773,31,20,55,34100,Large,Heavy,Special Handling,2,Debit_card,12,85.11,Yes,Low Value,Long Term EMI,193.38,18.04,211.42,38.68,Medium,Delayed
ORD_0002942,PROD_002745,CUST_001820,Cancelled,2022-01-10T18:03:00.000Z,2022-01-11T00:03:00.000Z,2022-01-13T00:03:00.000Z,null,2022-01-20T18:03:00.000Z,2022-01-10,2022,1,January,10,Monday,2,1,18,6,48,null,10,null,Pending,UNIQ_001820,45645,Campo Grande,MS,Central-West,1,SELL_0435,2022-01-13T18:03:00.000Z,1001.91,5.04,1001.91,5.04,1006.95,0.5,Low,Premium,Beauty,27,983,6,11899,54,9,11,5346,Medium,Heavy,Special Handling,2,Voucher,1,74.94,No,Low Value,Single Payment,1001.91,5.04,1006.95,200.38,Premium,Delayed
ORD_0002966,PROD_002750,CUST_007559,Invoiced,2022-04-19T04:36:00.000Z,2022-04-19T10:36:00.000Z,2022-04-22T10:36:00.000Z,null,2022-05-03T04:36:00.000Z,2022-04-19,2022,4,April,19,Tuesday,16,2,4,6,72,null,14,null,Pending,UNIQ_007559,46718,Recife,PE,Northeast,1,SELL_0281,2022-04-21T04:36:00.000Z,1134.2,63.94,1134.2,63.94,1198.14,5.64,High,Premium,Beauty,22,808,6,6140,94,44,37,153032,Large,Heavy,Special Handling,1,Debit_card,3,2862.15,Yes,Premium Value,Short Term EMI,1134.2,63.94,1198.14,226.84,Premium,Delayed
ORD_0002967,PROD_002816,CUST_010987,Delivered,2021-03-16T06:58:00.000Z,2021-03-16T16:58:00.000Z,2021-03-17T16:58:00.000Z,2021-03-26T06:58:00.000Z,2021-04-05T06:58:00.000Z,2021-03-16,2021,3,March,16,Tuesday,11,1,6,10,24,10,20,-10,On Time,UNIQ_010987,10818,Florianopolis,SC,South,1,SELL_0442,2021-03-17T06:58:00.000Z,248,66.53,248,66.53,314.53,26.83,High,Standard,Beauty,25,780,3,19104,15,28,70,29400,Large,Heavy,Special Handling,1,Debit_card,12,280.62,Yes,Medium Value,Long Term EMI,248,66.53,314.53,49.6,Medium,On Time
ORD_0002986,PROD_002182,CUST_002963,Processing,2021-04-29T19:44:00.000Z,2021-04-30T05:44:00.000Z,2021-05-03T05:44:00.000Z,null,2021-05-19T19:44:00.000Z,2021-04-29,2021,4,April,29,Thursday,17,2,19,10,72,null,20,null,Pending,UNIQ_002963,87371,Porto Velho,RO,North,1,SELL_0033,2021-05-02T19:44:00.000Z,348.03,40.19,348.03,40.19,388.22,11.55,Medium,Standard,Home_appliances,23,939,2,21883,76,26,44,86944,Large,Heavy,Special Handling,1,Boleto,12,2388.83,Yes,Premium Value,Long Term EMI,348.03,40.19,388.22,69.61,Medium,Delayed
ORD_0002989,PROD_002283,CUST_003572,Processing,2021-11-24T05:17:00.000Z,2021-11-24T20:17:00.000Z,2021-11-25T20:17:00.000Z,null,2021-12-10T05:17:00.000Z,2021-11-24,2021,11,November,24,Wednesday,47,4,5,15,24,null,16,null,Pending,UNIQ_003572,19698,Curitiba,PR,South,1,SELL_0214,2021-11-27T05:17:00.000Z,176.35,78.06,176.35,78.06,254.41,44.26,High,Standard,Health,67,134,6,29420,84,10,57,47880,Large,Heavy,Special Handling,1,Credit_card,3,2462.56,Yes,Premium Value,Short Term EMI,176.35,78.06,254.41,35.27,Medium,Delayed
ORD_0003003,PROD_001719,CUST_003094,Cancelled,2023-01-16T09:09:00.000Z,2023-01-16T16:09:00.000Z,2023-01-17T16:09:00.000Z,null,2023-01-31T09:09:00.000Z,2023-01-16,2023,1,January,16,Monday,3,1,9,7,24,null,15,null,Pending,UNIQ_003094,47226,Rio De Janeiro,RJ,Southeast,1,SELL_0337,2023-01-19T09:09:00.000Z,1806.65,70.28,1806.65,70.28,1876.93,3.89,High,Premium,Furniture,62,434,5,3435,63,24,44,66528,Large,Heavy,Standard,1,Credit_card,12,771.64,Yes,High Value,Long Term EMI,1806.65,70.28,1876.93,361.33,Premium,Delayed
ORD_0003022,PROD_000659,CUST_000686,Delivered,2021-11-28T08:25:00.000Z,2021-11-29T00:25:00.000Z,2021-11-30T00:25:00.000Z,2021-12-01T08:25:00.000Z,2021-12-08T08:25:00.000Z,2021-11-28,2021,11,November,28,Sunday,47,4,8,16,24,3,10,-7,On Time,UNIQ_000686,94323,Campo Grande,MS,Central-West,2,SELL_0053,2021-11-30T08:25:00.000Z,2404.62,54.99,2404.62,54.99,2459.61,2.29,High,Premium,Food,50,679,5,25552,71,15,76,80940,Large,Heavy,Special Handling,1,Credit_card,12,391.07,Yes,Medium Value,Long Term EMI,2404.62,54.99,2459.61,480.92,Premium,On Time
ORD_0003032,PROD_002124,CUST_006341,Delivered,2023-01-29T05:08:00.000Z,2023-01-30T03:08:00.000Z,2023-02-02T03:08:00.000Z,2023-02-07T05:08:00.000Z,2023-02-16T05:08:00.000Z,2023-01-29,2023,1,January,29,Sunday,4,1,5,22,72,9,18,-9,On Time,UNIQ_006341,16972,Salvador,BA,Northeast,1,SELL_0164,2023-01-30T05:08:00.000Z,1587.14,32.6,1587.14,32.6,1619.74,2.05,Medium,Premium,Beauty,64,451,2,28728,63,18,61,69174,Large,Heavy,Special Handling,1,Voucher,2,2216.77,Yes,Premium Value,Short Term EMI,1587.14,32.6,1619.74,317.43,Premium,On Time
ORD_0003033,PROD_000391,CUST_009430,Invoiced,2021-02-06T01:39:00.000Z,2021-02-06T11:39:00.000Z,2021-02-09T11:39:00.000Z,null,2021-02-13T01:39:00.000Z,2021-02-06,2021,2,February,6,Saturday,5,1,1,10,72,null,7,null,Pending,UNIQ_009430,16003,Goiania,GO,Central-West,1,SELL_0205,2021-02-08T01:39:00.000Z,615.89,64.05,615.89,64.05,679.94,10.4,High,Premium,Beauty,63,388,2,20706,86,21,61,110166,Large,Heavy,Special Handling,1,Credit_card,1,639.67,No,High Value,Single Payment,615.89,64.05,679.94,123.18,High,Delayed
ORD_0003044,PROD_002450,CUST_014170,Delivered,2021-11-04T07:16:00.000Z,2021-11-04T13:16:00.000Z,2021-11-05T13:16:00.000Z,2021-11-24T07:16:00.000Z,2021-11-19T07:16:00.000Z,2021-11-04,2021,11,November,4,Thursday,44,4,7,6,24,20,15,5,Delayed,UNIQ_014170,45522,Maceio,AL,Northeast,1,SELL_0349,2021-11-07T07:16:00.000Z,359.73,35.9,359.73,35.9,395.63,9.98,Medium,Standard,Garden,55,897,3,28793,57,17,69,66861,Large,Heavy,Special Handling,1,Voucher,1,2581.94,No,Premium Value,Single Payment,359.73,35.9,395.63,71.95,Medium,Delayed
ORD_0003055,PROD_000192,CUST_012800,Processing,2023-02-04T22:03:00.000Z,2023-02-05T17:03:00.000Z,2023-02-06T17:03:00.000Z,null,2023-02-14T22:03:00.000Z,2023-02-04,2023,2,February,4,Saturday,5,1,22,19,24,null,10,null,Pending,UNIQ_012800,81536,Teresina,PI,Northeast,1,SELL_0197,2023-02-05T22:03:00.000Z,1395.74,24.04,1395.74,24.04,1419.78,1.72,Medium,Premium,Health,31,494,6,23384,64,13,43,35776,Large,Heavy,Special Handling,1,Credit_card,12,2273.46,Yes,Premium Value,Long Term EMI,1395.74,24.04,1419.78,279.15,Premium,Delayed
ORD_0003069,PROD_002872,CUST_006821,Delivered,2022-05-20T14:12:00.000Z,2022-05-20T23:12:00.000Z,2022-05-22T23:12:00.000Z,2022-05-26T14:12:00.000Z,2022-06-01T14:12:00.000Z,2022-05-20,2022,5,May,20,Friday,20,2,14,9,48,6,12,-6,On Time,UNIQ_006821,29848,Joao Pessoa,PB,Northeast,1,SELL_0269,2022-05-21T14:12:00.000Z,1826.88,62.86,1826.88,62.86,1889.74,3.44,High,Premium,Music,36,284,1,22258,49,14,11,7546,Medium,Heavy,Special Handling,1,Credit_card,1,1427.18,No,Premium Value,Single Payment,1826.88,62.86,1889.74,365.38,Premium,On Time
ORD_0003078,PROD_000288,CUST_008442,Shipped,2021-10-14T12:39:00.000Z,2021-10-15T04:39:00.000Z,2021-10-18T04:39:00.000Z,null,2021-10-24T12:39:00.000Z,2021-10-14,2021,10,October,14,Thursday,41,4,12,16,72,null,10,null,Pending,UNIQ_008442,51168,Campo Grande,MS,Central-West,1,SELL_0100,2021-10-16T12:39:00.000Z,365.88,18.41,365.88,18.41,384.29,5.03,Low,Standard,Fashion,49,526,1,22519,48,16,23,17664,Large,Heavy,Special Handling,1,Boleto,2,2210.95,Yes,Premium Value,Short Term EMI,365.88,18.41,384.29,73.18,Medium,Delayed
ORD_0003080,PROD_000056,CUST_004610,Delivered,2023-01-09T16:00:00.000Z,2023-01-10T03:00:00.000Z,2023-01-11T03:00:00.000Z,2023-02-04T16:00:00.000Z,2023-01-26T16:00:00.000Z,2023-01-09,2023,1,January,9,Monday,2,1,16,11,24,26,17,9,Delayed,UNIQ_004610,49998,Rio De Janeiro,RJ,Southeast,3,SELL_0188,2023-01-10T16:00:00.000Z,584.61,40.28,584.61,40.28,624.89,6.89,Medium,Premium,Garden,55,306,6,16383,62,26,19,30628,Large,Heavy,Special Handling,2,Boleto,2,34.5,Yes,Low Value,Short Term EMI,584.61,40.28,624.89,116.92,High,Delayed
ORD_0003096,PROD_001064,CUST_001532,Delivered,2021-11-02T03:06:00.000Z,2021-11-03T03:06:00.000Z,2021-11-06T03:06:00.000Z,2021-11-07T03:06:00.000Z,2021-11-13T03:06:00.000Z,2021-11-02,2021,11,November,2,Tuesday,44,4,3,24,72,5,11,-6,On Time,UNIQ_001532,59036,Campo Grande,MS,Central-West,1,SELL_0039,2021-11-04T03:06:00.000Z,259.22,19.37,259.22,19.37,278.59,7.47,Low,Standard,Office,35,988,1,26687,69,6,63,26082,Large,Heavy,Special Handling,1,Boleto,1,1263.28,No,Premium Value,Single Payment,259.22,19.37,278.59,51.84,Medium,On Time
ORD_0003098,PROD_001568,CUST_009127,Delivered,2022-12-28T19:16:00.000Z,2022-12-29T17:16:00.000Z,2023-01-01T17:16:00.000Z,2023-01-16T19:16:00.000Z,2023-01-08T19:16:00.000Z,2022-12-28,2022,12,December,28,Wednesday,52,4,19,22,72,19,11,8,Delayed,UNIQ_009127,37596,Goiania,GO,Central-West,2,SELL_0478,2022-12-29T19:16:00.000Z,1037.49,50.75,1037.49,50.75,1088.24,4.89,High,Premium,Garden,29,300,5,9247,11,14,58,8932,Medium,Heavy,Special Handling,1,Credit_card,1,284.14,No,Medium Value,Single Payment,1037.49,50.75,1088.24,207.5,Premium,Delayed
ORD_0003103,PROD_002633,CUST_008421,Invoiced,2021-02-17T19:59:00.000Z,2021-02-17T21:59:00.000Z,2021-02-18T21:59:00.000Z,null,2021-03-09T19:59:00.000Z,2021-02-17,2021,2,February,17,Wednesday,7,1,19,2,24,null,20,null,Pending,UNIQ_008421,83646,Joao Pessoa,PB,Northeast,1,SELL_0157,2021-02-19T19:59:00.000Z,1008.42,52.53,1008.42,52.53,1060.95,5.21,High,Premium,Furniture,40,512,6,10274,54,6,53,17172,Large,Heavy,Special Handling,1,Debit_card,1,1694.04,No,Premium Value,Single Payment,1008.42,52.53,1060.95,201.68,Premium,Delayed
ORD_0003206,PROD_000369,CUST_005257,Invoiced,2022-02-27T11:13:00.000Z,2022-02-28T06:13:00.000Z,2022-03-01T06:13:00.000Z,null,2022-03-06T11:13:00.000Z,2022-02-27,2022,2,February,27,Sunday,8,1,11,19,24,null,7,null,Pending,UNIQ_005257,37665,Salvador,BA,Northeast,1,SELL_0042,2022-03-02T11:13:00.000Z,638.82,56.08,638.82,56.08,694.9,8.78,High,Premium,Furniture,64,973,6,829,65,42,16,43680,Large,Medium,Standard,1,Voucher,1,469.47,No,Medium Value,Single Payment,638.82,56.08,694.9,127.76,High,Delayed
ORD_0003221,PROD_001920,CUST_005085,Delivered,2022-11-12T03:09:00.000Z,2022-11-12T10:09:00.000Z,2022-11-13T10:09:00.000Z,2022-12-03T03:09:00.000Z,2022-11-30T03:09:00.000Z,2022-11-12,2022,11,November,12,Saturday,45,4,3,7,24,21,18,3,Delayed,UNIQ_005085,99123,Manaus,AM,North,1,SELL_0339,2022-11-14T03:09:00.000Z,1204.27,58.22,1204.27,58.22,1262.49,4.83,High,Premium,Electronics,32,375,1,27007,41,45,61,112545,Large,Heavy,Special Handling,1,Boleto,1,2683.55,No,Premium Value,Single Payment,1204.27,58.22,1262.49,240.85,Premium,Delayed
ORD_0003224,PROD_001294,CUST_004775,Processing,2021-10-10T08:00:00.000Z,2021-10-10T09:00:00.000Z,2021-10-11T09:00:00.000Z,null,2021-10-30T08:00:00.000Z,2021-10-10,2021,10,October,10,Sunday,40,4,8,1,24,null,20,null,Pending,UNIQ_004775,10676,Goiania,GO,Central-West,2,SELL_0073,2021-10-11T08:00:00.000Z,272.44,50.25,272.44,50.25,322.69,18.44,High,Standard,Office,69,905,6,10768,26,37,13,12506,Large,Heavy,Special Handling,1,Debit_card,1,1889.38,No,Premium Value,Single Payment,272.44,50.25,322.69,54.49,Medium,Delayed
ORD_0003239,PROD_002363,CUST_006029,Delivered,2023-04-27T23:49:00.000Z,2023-04-28T17:49:00.000Z,2023-05-01T17:49:00.000Z,2023-05-06T23:49:00.000Z,2023-05-05T23:49:00.000Z,2023-04-27,2023,4,April,27,Thursday,17,2,23,18,72,9,8,1,Delayed,UNIQ_006029,14282,Teresina,PI,Northeast,2,SELL_0413,2023-04-29T23:49:00.000Z,176.35,22.94,176.35,22.94,199.29,13.01,Medium,Standard,Toys,48,202,4,27242,74,42,65,202020,Large,Heavy,Special Handling,1,Credit_card,1,1830.69,No,Premium Value,Single Payment,176.35,22.94,199.29,35.27,Medium,Delayed
ORD_0003273,PROD_001398,CUST_007471,Delivered,2022-02-16T14:15:00.000Z,2022-02-17T11:15:00.000Z,2022-02-19T11:15:00.000Z,2022-03-09T14:15:00.000Z,2022-03-05T14:15:00.000Z,2022-02-16,2022,2,February,16,Wednesday,7,1,14,21,48,21,17,4,Delayed,UNIQ_007471,82348,Porto Alegre,RS,South,3,SELL_0027,2022-02-19T14:15:00.000Z,2205.77,18.76,2205.77,18.76,2224.53,0.85,Low,Premium,Home_appliances,59,542,5,15415,13,10,13,1690,Medium,Heavy,Special Handling,1,Credit_card,6,2227.14,Yes,Premium Value,Medium Term EMI,2205.77,18.76,2224.53,441.15,Premium,Delayed
ORD_0003293,PROD_002415,CUST_013748,Delivered,2021-12-26T06:07:00.000Z,2021-12-26T20:07:00.000Z,2021-12-29T20:07:00.000Z,2022-01-08T06:07:00.000Z,2022-01-11T06:07:00.000Z,2021-12-26,2021,12,December,26,Sunday,51,4,6,14,72,13,16,-3,On Time,UNIQ_013748,30045,Joao Pessoa,PB,Northeast,1,SELL_0321,2021-12-29T06:07:00.000Z,1472.34,48.19,1472.34,48.19,1520.53,3.27,Medium,Premium,Electronics,32,827,3,11783,60,38,74,168720,Large,Heavy,Special Handling,1,Debit_card,12,994.92,Yes,High Value,Long Term EMI,1472.34,48.19,1520.53,294.47,Premium,On Time
ORD_0003318,PROD_000304,CUST_001465,Delivered,2021-09-19T10:54:00.000Z,2021-09-20T08:54:00.000Z,2021-09-21T08:54:00.000Z,2021-09-24T10:54:00.000Z,2021-10-01T10:54:00.000Z,2021-09-19,2021,9,September,19,Sunday,37,3,10,22,24,5,12,-7,On Time,UNIQ_001465,52523,Porto Velho,RO,North,2,SELL_0287,2021-09-22T10:54:00.000Z,2475.95,73.83,2475.95,73.83,2549.78,2.98,High,Premium,Beauty,54,974,4,26004,52,31,55,88660,Large,Heavy,Special Handling,1,Voucher,1,161.74,No,Medium Value,Single Payment,2475.95,73.83,2549.78,495.19,Premium,On Time
ORD_0003340,PROD_000087,CUST_005319,Shipped,2021-03-02T20:51:00.000Z,2021-03-03T02:51:00.000Z,2021-03-05T02:51:00.000Z,null,2021-03-17T20:51:00.000Z,2021-03-02,2021,3,March,2,Tuesday,9,1,20,6,48,null,15,null,Pending,UNIQ_005319,21683,Salvador,BA,Northeast,1,SELL_0064,2021-03-05T20:51:00.000Z,2065.51,15.02,2065.51,15.02,2080.53,0.73,Low,Premium,Computers,58,236,1,18525,57,31,45,79515,Large,Heavy,Special Handling,1,Credit_card,3,1416.84,Yes,Premium Value,Short Term EMI,2065.51,15.02,2080.53,413.1,Premium,Delayed
ORD_0003404,PROD_002838,CUST_009013,Delivered,2021-06-06T20:16:00.000Z,2021-06-06T23:16:00.000Z,2021-06-08T23:16:00.000Z,2021-06-18T20:16:00.000Z,2021-06-20T20:16:00.000Z,2021-06-06,2021,6,June,6,Sunday,22,2,20,3,48,12,14,-2,On Time,UNIQ_009013,47345,Goiania,GO,Central-West,1,SELL_0254,2021-06-08T20:16:00.000Z,2391.09,75,2391.09,75,2466.09,3.14,High,Premium,Garden,47,400,2,24425,19,10,64,12160,Large,Heavy,Special Handling,1,Debit_card,3,1858.68,Yes,Premium Value,Short Term EMI,2391.09,75,2466.09,478.22,Premium,On Time
ORD_0003429,PROD_001761,CUST_013897,Delivered,2021-08-01T05:13:00.000Z,2021-08-01T07:13:00.000Z,2021-08-03T07:13:00.000Z,2021-08-28T05:13:00.000Z,2021-08-19T05:13:00.000Z,2021-08-01,2021,8,August,1,Sunday,30,3,5,2,48,27,18,9,Delayed,UNIQ_013897,12155,Belem,PA,North,1,SELL_0190,2021-08-02T05:13:00.000Z,562.6,17.92,562.6,17.92,580.52,3.19,Low,Premium,Music,27,172,2,14558,50,42,64,134400,Large,Heavy,Special Handling,1,Credit_card,1,114.3,No,Medium Value,Single Payment,562.6,17.92,580.52,112.52,High,Delayed
ORD_0003474,PROD_001530,CUST_002186,Delivered,2022-10-05T18:12:00.000Z,2022-10-05T19:12:00.000Z,2022-10-06T19:12:00.000Z,2022-10-16T18:12:00.000Z,2022-10-23T18:12:00.000Z,2022-10-05,2022,10,October,5,Wednesday,40,4,18,1,24,11,18,-7,On Time,UNIQ_002186,34697,Florianopolis,SC,South,2,SELL_0215,2022-10-08T18:12:00.000Z,814.67,73.61,814.67,73.61,888.28,9.04,High,Premium,Computers,65,220,2,7204,75,33,28,69300,Large,Heavy,Special Handling,1,Boleto,1,930.72,No,High Value,Single Payment,814.67,73.61,888.28,162.93,High,On Time
ORD_0003478,PROD_002542,CUST_014561,Delivered,2021-07-12T13:16:00.000Z,2021-07-13T02:16:00.000Z,2021-07-15T02:16:00.000Z,2021-07-16T13:16:00.000Z,2021-07-20T13:16:00.000Z,2021-07-12,2021,7,July,12,Monday,28,3,13,13,48,4,8,-4,On Time,UNIQ_014561,53846,Curitiba,PR,South,2,SELL_0302,2021-07-13T13:16:00.000Z,1990.86,73.68,1990.86,73.68,2064.54,3.7,High,Premium,Computers,52,118,1,28309,68,36,20,48960,Large,Heavy,Special Handling,1,Debit_card,1,1560.7,No,Premium Value,Single Payment,1990.86,73.68,2064.54,398.17,Premium,On Time
ORD_0003504,PROD_002415,CUST_006393,Processing,2021-10-02T00:09:00.000Z,2021-10-02T03:09:00.000Z,2021-10-04T03:09:00.000Z,null,2021-10-22T00:09:00.000Z,2021-10-02,2021,10,October,2,Saturday,39,4,0,3,48,null,20,null,Pending,UNIQ_006393,70322,Aracaju,SE,Northeast,1,SELL_0320,2021-10-05T00:09:00.000Z,2244.46,43.5,2244.46,43.5,2287.96,1.94,Medium,Premium,Electronics,32,827,3,11783,60,38,74,168720,Large,Heavy,Special Handling,1,Voucher,2,1193.78,Yes,Premium Value,Short Term EMI,2244.46,43.5,2287.96,448.89,Premium,Delayed
ORD_0003512,PROD_002724,CUST_003232,Invoiced,2021-05-22T13:38:00.000Z,2021-05-23T06:38:00.000Z,2021-05-26T06:38:00.000Z,null,2021-06-08T13:38:00.000Z,2021-05-22,2021,5,May,22,Saturday,20,2,13,17,72,null,17,null,Pending,UNIQ_003232,67917,Teresina,PI,Northeast,1,SELL_0434,2021-05-23T13:38:00.000Z,637.91,7.61,637.91,7.61,645.52,1.19,Low,Premium,Beauty,44,717,1,22361,33,40,22,29040,Large,Heavy,Special Handling,1,Credit_card,1,2738.49,No,Premium Value,Single Payment,637.91,7.61,645.52,127.58,High,Delayed
ORD_0003515,PROD_001670,CUST_005841,Cancelled,2021-09-22T08:03:00.000Z,2021-09-23T02:03:00.000Z,2021-09-25T02:03:00.000Z,null,2021-10-05T08:03:00.000Z,2021-09-22,2021,9,September,22,Wednesday,38,3,8,18,48,null,13,null,Pending,UNIQ_005841,61418,Recife,PE,Northeast,1,SELL_0316,2021-09-23T08:03:00.000Z,1065.19,68.25,1065.19,68.25,1133.44,6.41,High,Premium,Automotive,62,703,2,9615,57,12,67,45828,Large,Heavy,Special Handling,1,Credit_card,2,2769.41,Yes,Premium Value,Short Term EMI,1065.19,68.25,1133.44,213.04,Premium,Delayed
ORD_0003516,PROD_001144,CUST_007714,Cancelled,2023-01-22T19:52:00.000Z,2023-01-22T22:52:00.000Z,2023-01-25T22:52:00.000Z,null,2023-02-11T19:52:00.000Z,2023-01-22,2023,1,January,22,Sunday,3,1,19,3,72,null,20,null,Pending,UNIQ_007714,26493,Manaus,AM,North,1,SELL_0198,2023-01-23T19:52:00.000Z,376,43.65,376,43.65,419.65,11.61,Medium,Standard,Furniture,23,407,6,28935,99,9,71,63261,Large,Heavy,Special Handling,1,Voucher,1,2545.27,No,Premium Value,Single Payment,376,43.65,419.65,75.2,Medium,Delayed
ORD_0003522,PROD_000376,CUST_014307,Cancelled,2022-06-10T07:09:00.000Z,2022-06-11T05:09:00.000Z,2022-06-14T05:09:00.000Z,null,2022-06-24T07:09:00.000Z,2022-06-10,2022,6,June,10,Friday,23,2,7,22,72,null,14,null,Pending,UNIQ_014307,87379,Curitiba,PR,South,1,SELL_0165,2022-06-12T07:09:00.000Z,1849.4,39.51,1849.4,39.51,1888.91,2.14,Medium,Premium,Automotive,53,435,1,29032,45,25,12,13500,Large,Heavy,Special Handling,1,Debit_card,1,2363.08,No,Premium Value,Single Payment,1849.4,39.51,1888.91,369.88,Premium,Delayed
ORD_0003527,PROD_000190,CUST_009685,Delivered,2023-01-08T18:48:00.000Z,2023-01-09T06:48:00.000Z,2023-01-10T06:48:00.000Z,2023-01-19T18:48:00.000Z,2023-01-17T18:48:00.000Z,2023-01-08,2023,1,January,8,Sunday,1,1,18,12,24,11,9,2,Delayed,UNIQ_009685,82055,Salvador,BA,Northeast,1,SELL_0310,2023-01-11T18:48:00.000Z,2030.32,75.54,2030.32,75.54,2105.86,3.72,High,Premium,Music,27,749,5,613,59,15,15,13275,Large,Medium,Standard,1,Credit_card,1,1098.18,No,Premium Value,Single Payment,2030.32,75.54,2105.86,406.06,Premium,Delayed
ORD_0003531,PROD_001948,CUST_014674,Shipped,2021-12-23T12:52:00.000Z,2021-12-23T13:52:00.000Z,2021-12-25T13:52:00.000Z,null,2022-01-09T12:52:00.000Z,2021-12-23,2021,12,December,23,Thursday,51,4,12,1,48,null,17,null,Pending,UNIQ_014674,44564,Curitiba,PR,South,4,SELL_0316,2021-12-26T12:52:00.000Z,851.24,14.59,851.24,14.59,865.83,1.71,Low,Premium,Home_appliances,49,469,3,24361,45,14,31,19530,Large,Heavy,Special Handling,1,Credit_card,2,1646.89,Yes,Premium Value,Short Term EMI,851.24,14.59,865.83,170.25,High,Delayed
ORD_0003548,PROD_002899,CUST_006260,Delivered,2021-11-13T19:46:00.000Z,2021-11-14T16:46:00.000Z,2021-11-17T16:46:00.000Z,2021-11-20T19:46:00.000Z,2021-11-26T19:46:00.000Z,2021-11-13,2021,11,November,13,Saturday,45,4,19,21,72,7,13,-6,On Time,UNIQ_006260,44888,Cuiaba,MT,Central-West,1,SELL_0303,2021-11-15T19:46:00.000Z,2026.19,22.18,2026.19,22.18,2048.37,1.09,Medium,Premium,Music,33,370,5,23809,22,47,25,25850,Large,Heavy,Special Handling,1,Credit_card,3,145.29,Yes,Medium Value,Short Term EMI,2026.19,22.18,2048.37,405.24,Premium,On Time
ORD_0003555,PROD_002342,CUST_006776,Invoiced,2021-06-12T15:43:00.000Z,2021-06-12T21:43:00.000Z,2021-06-15T21:43:00.000Z,null,2021-06-22T15:43:00.000Z,2021-06-12,2021,6,June,12,Saturday,23,2,15,6,72,null,10,null,Pending,UNIQ_006776,85384,Porto Alegre,RS,South,1,SELL_0306,2021-06-13T15:43:00.000Z,128.37,23.17,128.37,23.17,151.54,18.05,Medium,Standard,Books,40,819,1,5915,72,25,75,135000,Large,Heavy,Special Handling,1,Credit_card,3,1830.87,Yes,Premium Value,Short Term EMI,128.37,23.17,151.54,25.67,Medium,Delayed
ORD_0003578,PROD_001659,CUST_012557,Cancelled,2022-10-30T01:07:00.000Z,2022-10-30T06:07:00.000Z,2022-11-01T06:07:00.000Z,null,2022-11-07T01:07:00.000Z,2022-10-30,2022,10,October,30,Sunday,43,4,1,5,48,null,8,null,Pending,UNIQ_012557,14536,Manaus,AM,North,1,SELL_0148,2022-11-02T01:07:00.000Z,2107.85,63.93,2107.85,63.93,2171.78,3.03,High,Premium,Garden,55,414,2,17697,40,28,59,66080,Large,Heavy,Special Handling,1,Boleto,2,1385.81,Yes,Premium Value,Short Term EMI,2107.85,63.93,2171.78,421.57,Premium,Delayed
